fecha,presion
2024-09-15 10:45:57.930892,117
2024-09-15 10:46:22.897911,119
2024-09-15 10:46:47.964406,117
2024-09-15 10:47:13.076320,115
2024-09-15 10:47:38.007266,116
2024-09-15 10:48:03.396828,120
2024-09-15 10:48:28.130892,118
2024-09-15 10:48:53.093008,120
2024-09-15 10:49:18.171955,119
2024-09-15 10:49:43.229226,120
2024-09-15 10:50:11.605801,119
2024-09-15 10:50:33.263433,120
2024-09-15 10:50:58.230903,119
2024-09-15 10:51:23.300793,121
2024-09-15 10:51:48.267635,119
2024-09-15 10:52:13.345157,117
2024-09-15 10:52:38.421517,119
2024-09-15 10:53:03.381558,119
2024-09-15 10:53:28.447733,122
2024-09-15 10:53:53.423102,120
2024-09-15 10:54:18.584337,122
2024-09-15 10:54:43.580297,117
2024-09-15 10:55:09.227647,118
2024-09-15 10:55:33.609651,121
2024-09-15 10:55:58.571816,119
2024-09-15 10:56:23.647750,120
2024-09-15 10:56:48.728493,120
2024-09-15 10:57:13.678714,121
2024-09-15 10:57:38.751024,119
2024-09-15 10:58:08.219294,121
2024-09-15 10:58:28.811112,121
2024-09-15 10:58:53.768181,120
2024-09-15 10:59:18.841776,121
2024-09-15 10:59:44.225739,120
2024-09-15 11:00:10.892792,117
2024-09-15 11:00:33.948109,118
2024-09-15 11:00:59.007762,122
2024-09-15 11:01:23.982765,121
2024-09-15 11:01:49.052344,119
2024-09-15 11:02:14.035234,120
2024-09-15 11:02:39.083658,121
2024-09-15 11:03:08.424459,117
2024-09-15 11:03:29.237746,113
2024-09-15 11:03:54.261785,119
2024-09-15 11:04:19.211891,118
2024-09-15 11:04:44.295120,119
2024-09-15 11:05:09.917190,120
2024-09-15 11:05:34.272087,117
2024-09-15 11:05:59.349078,116
2024-09-15 11:06:24.410777,120
2024-09-15 11:06:49.387046,119
2024-09-15 11:07:14.455088,122
2024-09-15 11:07:39.421353,122
2024-09-15 11:08:09.385492,118
2024-09-15 11:08:29.652356,121
2024-09-15 11:08:54.521124,118
2024-09-15 11:09:19.627203,122
2024-09-15 11:09:44.659607,121
2024-09-15 11:10:14.282833,116
2024-09-15 11:10:35.005156,119
2024-09-15 11:10:59.754424,117
2024-09-15 11:11:24.726581,116
2024-09-15 11:11:49.784466,119
2024-09-15 11:12:14.850739,117
2024-09-15 11:12:39.825369,116
2024-09-15 11:13:09.666648,118
2024-09-15 11:13:29.852146,118
2024-09-15 11:13:54.913849,120
2024-09-15 11:14:19.996205,117
2024-09-15 11:14:44.976441,119
2024-09-15 11:15:10.197213,119
2024-09-15 11:15:35.093550,120
2024-09-15 11:16:00.074645,119
2024-09-15 11:16:25.128027,118
2024-09-15 11:16:50.196230,116
2024-09-15 11:17:15.163975,121
2024-09-15 11:17:40.232674,120
2024-09-15 11:18:09.995363,123
2024-09-15 11:18:30.280001,118
2024-09-15 11:18:55.341635,119
2024-09-15 11:19:20.323381,112
2024-09-15 11:19:45.372528,114
2024-09-15 11:20:10.507670,117
2024-09-15 11:20:35.408574,116
2024-09-15 11:21:00.471285,117
2024-09-15 11:21:25.550141,121
2024-09-15 11:21:50.511408,112
2024-09-15 11:22:15.587315,120
2024-09-15 11:22:40.635021,117
2024-09-15 11:23:10.158235,116
2024-09-15 11:23:30.692395,115
2024-09-15 11:23:55.756823,121
2024-09-15 11:24:20.722574,116
2024-09-15 11:24:45.790152,118
2024-09-15 11:25:10.756808,117
2024-09-15 11:25:35.824788,117
2024-09-15 11:26:00.903716,121
2024-09-15 11:26:25.868800,115
2024-09-15 11:26:50.925499,117
2024-09-15 11:27:15.895126,119
2024-09-15 11:27:40.964459,115
2024-09-15 11:28:10.106196,120
2024-09-15 11:28:31.102890,119
2024-09-15 11:28:56.063787,118
2024-09-15 11:29:21.028904,117
2024-09-15 11:29:46.110765,118
2024-09-15 11:30:11.165073,117
2024-09-15 11:30:36.133960,123
2024-09-15 11:31:01.211373,120
2024-09-15 11:31:26.276137,115
2024-09-15 11:31:51.244142,116
2024-09-15 11:32:16.302406,121
2024-09-15 11:32:41.275479,115
2024-09-15 11:33:10.283030,120
2024-09-15 11:33:31.409709,119
2024-09-15 11:33:56.376122,118
2024-09-15 11:34:21.450543,116
2024-09-15 11:34:46.513360,118
2024-09-15 11:35:11.473003,119
2024-09-15 11:35:36.539616,116
2024-09-15 11:36:01.631918,116
2024-09-15 11:36:26.579172,118
2024-09-15 11:36:51.639065,122
2024-09-15 11:37:16.619123,122
2024-09-15 11:37:41.686083,118
2024-09-15 11:38:08.084601,119
2024-09-15 11:38:31.725424,111
2024-09-15 11:38:56.780626,120
2024-09-15 11:39:21.851819,116
2024-09-15 11:39:46.817602,118
2024-09-15 11:40:11.892537,118
2024-09-15 11:40:36.862821,113
2024-09-15 11:41:01.918721,117
2024-09-15 11:41:26.989373,120
2024-09-15 11:41:51.951705,118
2024-09-15 11:42:17.028496,112
2024-09-15 11:42:42.092760,109
2024-09-15 11:43:11.320621,116
2024-09-15 11:43:32.128533,119
2024-09-15 11:43:57.196718,117
2024-09-15 11:44:22.194354,117
2024-09-15 11:44:47.549132,118
2024-09-15 11:45:12.440922,121
2024-09-15 11:45:37.284702,119
2024-09-15 11:46:07.664363,119
2024-09-15 11:46:27.298218,123
2024-09-15 11:46:52.371002,116
2024-09-15 11:47:17.438993,113
2024-09-15 11:47:42.433362,119
2024-09-15 11:48:11.711657,116
2024-09-15 11:48:32.444975,122
2024-09-15 11:48:57.512073,116
2024-09-15 11:49:22.591744,120
2024-09-15 11:49:47.578199,117
2024-09-15 11:50:12.626793,115
2024-09-15 11:50:37.742146,120
2024-09-15 11:51:02.669498,122
2024-09-15 11:51:27.727337,119
2024-09-15 11:51:52.711907,116
2024-09-15 11:52:17.763977,120
2024-09-15 11:52:42.832291,117
2024-09-15 11:53:13.086353,116
2024-09-15 11:53:32.882984,119
2024-09-15 11:53:57.933242,115
2024-09-15 11:54:22.913690,116
2024-09-15 11:54:47.976537,118
2024-09-15 11:55:13.133870,115
2024-09-15 11:55:38.022622,120
2024-09-15 11:56:03.074346,117
2024-09-15 11:56:28.043063,119
2024-09-15 11:56:53.110056,119
2024-09-15 11:57:18.174478,116
2024-09-15 11:57:43.154591,112
2024-09-15 11:58:09.938391,115
2024-09-15 11:58:33.283813,119
2024-09-15 11:58:58.238707,119
2024-09-15 11:59:23.370286,120
2024-09-15 11:59:48.392770,121
2024-09-15 12:00:13.376101,120
2024-09-15 12:00:38.457661,119
2024-09-15 12:01:11.751809,118
2024-09-15 12:01:28.469486,120
2024-09-15 12:01:53.544860,116
2024-09-15 12:02:18.519905,116
2024-09-15 12:02:43.577254,115
2024-09-15 12:03:08.551726,117
2024-09-15 12:03:33.650492,115
2024-09-15 12:03:58.893437,118
2024-09-15 12:04:23.663384,118
2024-09-15 12:04:48.729842,122
2024-09-15 12:05:13.700086,123
2024-09-15 12:05:38.767738,117
2024-09-15 12:06:09.434495,117
2024-09-15 12:06:28.817367,119
2024-09-15 12:06:53.874157,115
2024-09-15 12:07:18.849426,117
2024-09-15 12:07:43.914156,109
2024-09-15 12:08:08.988855,117
2024-09-15 12:08:33.959199,115
2024-09-15 12:08:59.046330,118
2024-09-15 12:09:24.098720,121
2024-09-15 12:09:49.080892,119
2024-09-15 12:10:14.180920,120
2024-09-15 12:10:39.147369,120
2024-09-15 12:11:09.571966,117
2024-09-15 12:11:29.144403,119
2024-09-15 12:11:54.204329,119
2024-09-15 12:12:19.267745,117
2024-09-15 12:12:44.250566,118
2024-09-15 12:13:12.460508,119
2024-09-15 12:13:34.517784,119
2024-09-15 12:13:59.344676,119
2024-09-15 12:14:24.420087,118
2024-09-15 12:14:49.477723,118
2024-09-15 12:15:14.472479,120
2024-09-15 12:15:39.534825,121
2024-09-15 12:16:08.742513,119
2024-09-15 12:16:29.548284,119
2024-09-15 12:16:54.626665,120
2024-09-15 12:17:23.950214,119
2024-09-15 12:17:45.099610,115
2024-09-15 12:18:13.516170,118
2024-09-15 12:18:34.709141,119
2024-09-15 12:18:59.748611,118
2024-09-15 12:19:24.841092,119
2024-09-15 12:19:49.801416,117
2024-09-15 12:20:14.859317,116
2024-09-15 12:20:39.939536,120
2024-09-15 12:21:09.237548,115
2024-09-15 12:21:29.961748,115
2024-09-15 12:21:54.938907,117
2024-09-15 12:22:20.011189,112
2024-09-15 12:22:44.974488,119
2024-09-15 12:23:14.325828,117
2024-09-15 12:23:35.110887,120
2024-09-15 12:24:00.092507,119
2024-09-15 12:24:25.161254,114
2024-09-15 12:24:50.132839,117
2024-09-15 12:25:15.201150,120
2024-09-15 12:25:40.275711,117
2024-09-15 12:26:07.831153,117
2024-09-15 12:26:30.364073,118
2024-09-15 12:26:55.328915,112
2024-09-15 12:27:20.335648,121
2024-09-15 12:27:45.436255,121
2024-09-15 12:28:10.394062,120
2024-09-15 12:28:35.443432,119
2024-09-15 12:29:00.518483,115
2024-09-15 12:29:25.538726,119
2024-09-15 12:29:50.542974,117
2024-09-15 12:30:15.606667,116
2024-09-15 12:30:40.582330,118
2024-09-15 12:31:08.144844,117
2024-09-15 12:31:30.609786,119
2024-09-15 12:31:55.691676,121
2024-09-15 12:32:20.739371,118
2024-09-15 12:32:45.699188,118
2024-09-15 12:33:11.427490,120
2024-09-15 12:33:35.835226,118
2024-09-15 12:34:00.838928,119
2024-09-15 12:34:25.862819,120
2024-09-15 12:34:50.931519,118
2024-09-15 12:35:15.927735,118
2024-09-15 12:35:40.965023,118
2024-09-15 12:36:08.875430,119
2024-09-15 12:36:31.175953,116
2024-09-15 12:36:56.067500,117
2024-09-15 12:37:21.034813,121
2024-09-15 12:37:46.117826,119
2024-09-15 12:38:11.164121,117
2024-09-15 12:38:36.157581,121
2024-09-15 12:39:01.450882,119
2024-09-15 12:39:26.201306,119
2024-09-15 12:39:51.269775,119
2024-09-15 12:40:16.376296,120
2024-09-15 12:40:41.276980,117
2024-09-15 12:41:08.269660,117
2024-09-15 12:41:31.406587,116
2024-09-15 12:41:56.384164,118
2024-09-15 12:42:21.446145,119
2024-09-15 12:42:46.545473,121
2024-09-15 12:43:11.476629,121
2024-09-15 12:43:36.549207,120
2024-09-15 12:44:01.576276,117
2024-09-15 12:44:26.581054,117
2024-09-15 12:44:51.698514,116
2024-09-15 12:45:16.643975,118
2024-09-15 12:45:41.712703,121
2024-09-15 12:46:08.666648,118
2024-09-15 12:46:31.719504,117
2024-09-15 12:46:56.772131,116
2024-09-15 12:47:21.890174,118
2024-09-15 12:47:46.821915,118
2024-09-15 12:48:11.867132,118
2024-09-15 12:48:36.937992,119
2024-09-15 12:49:01.909637,118
2024-09-15 12:49:27.137142,117
2024-09-15 12:49:51.940897,118
2024-09-15 12:50:17.074876,121
2024-09-15 12:50:42.075996,119
2024-09-15 12:51:09.342084,117
2024-09-15 12:51:32.111349,120
2024-09-15 12:51:57.167365,117
2024-09-15 12:52:22.138311,117
2024-09-15 12:52:47.198050,118
2024-09-15 12:53:12.166736,118
2024-09-15 12:53:37.242909,125
2024-09-15 12:54:02.460564,119
2024-09-15 12:54:27.278652,124
2024-09-15 12:54:52.334951,124
2024-09-15 12:55:17.312684,117
2024-09-15 12:55:42.382306,120
2024-09-15 12:56:11.921907,118
2024-09-15 12:56:32.404642,116
2024-09-15 12:56:57.476500,121
2024-09-15 12:57:22.438696,118
2024-09-15 12:57:47.505601,118
2024-09-15 12:58:37.554893,115
2024-09-15 12:59:07.257610,117
2024-09-15 12:59:27.580601,122
2024-09-15 12:59:52.660787,118
2024-09-15 13:00:17.714548,115
2024-09-15 13:00:42.706591,119
2024-09-15 13:01:09.047314,119
2024-09-15 13:01:32.808180,120
2024-09-15 13:01:58.162202,121
2024-09-15 13:02:22.847863,118
2024-09-15 13:02:47.912699,118
2024-09-15 13:03:12.882815,120
2024-09-15 13:03:37.936013,120
2024-09-15 13:04:03.003765,121
2024-09-15 13:04:31.732205,121
2024-09-15 13:04:53.042680,119
2024-09-15 13:05:18.033525,119
2024-09-15 13:05:43.084548,120
2024-09-15 13:06:08.643974,120
2024-09-15 13:06:33.122786,118
2024-09-15 13:06:58.194363,120
2024-09-15 13:07:23.169212,119
2024-09-15 13:07:48.235674,120
2024-09-15 13:08:13.646464,120
2024-09-15 13:08:38.277628,119
2024-09-15 13:09:08.809132,120
2024-09-15 13:09:28.401211,119
2024-09-15 13:09:53.355343,117
2024-09-15 13:10:18.432349,122
2024-09-15 13:10:43.409882,115
2024-09-15 13:11:10.516741,119
2024-09-15 13:11:33.542679,118
2024-09-15 13:11:58.518598,119
2024-09-15 13:12:23.586598,119
2024-09-15 13:12:48.657324,115
2024-09-15 13:13:15.793639,120
2024-09-15 13:14:08.152968,118
2024-09-15 13:14:28.725027,120
2024-09-15 13:14:53.785794,122
2024-09-15 13:15:18.770483,120
2024-09-15 13:15:43.836738,119
2024-09-15 13:16:10.673013,118
2024-09-15 13:16:33.866553,120
2024-09-15 13:16:58.940290,123
2024-09-15 13:17:23.912534,120
2024-09-15 13:17:48.968983,119
2024-09-15 13:18:13.960478,119
2024-09-15 13:18:39.019211,122
2024-09-15 13:19:08.953951,121
2024-09-15 13:19:29.054223,120
2024-09-15 13:19:54.117497,122
2024-09-15 13:20:19.188385,119
2024-09-15 13:20:44.159517,119
2024-09-15 13:21:10.703923,113
2024-09-15 13:21:34.200116,117
2024-09-15 13:21:59.262406,119
2024-09-15 13:22:24.324526,119
2024-09-15 13:22:49.291083,119
2024-09-15 13:23:14.377066,118
2024-09-15 13:23:39.435818,117
2024-09-15 13:24:08.485345,121
2024-09-15 13:24:29.469218,118
2024-09-15 13:24:54.541411,118
2024-09-15 13:25:19.516369,121
2024-09-15 13:25:44.575427,121
2024-09-15 13:26:09.911761,116
2024-09-15 13:26:34.616849,118
2024-09-15 13:26:59.674921,119
2024-09-15 13:27:24.649009,119
2024-09-15 13:27:49.716380,119
2024-09-15 13:28:14.694334,121
2024-09-15 13:28:39.769737,115
2024-09-15 13:29:07.337508,118
2024-09-15 13:29:29.806707,121
2024-09-15 13:29:54.875130,119
2024-09-15 13:30:19.865112,118
2024-09-15 13:30:44.915192,118
2024-09-15 13:31:11.089119,117
2024-09-15 13:31:34.954028,119
2024-09-15 13:32:00.022399,120
2024-09-15 13:32:25.093322,119
2024-09-15 13:32:52.038366,119
2024-09-15 13:33:15.115459,117
2024-09-15 13:33:40.199728,121
2024-09-15 13:34:09.527707,118
2024-09-15 13:34:30.228088,117
2024-09-15 13:34:55.195510,118
2024-09-15 13:35:20.263883,119
2024-09-15 13:35:45.360615,121
2024-09-15 13:36:11.406852,119
2024-09-15 13:36:35.367577,118
2024-09-15 13:37:00.449822,120
2024-09-15 13:37:25.409635,123
2024-09-15 13:37:50.480160,120
2024-09-15 13:38:15.442456,119
2024-09-15 13:38:40.516202,120
2024-09-15 13:39:11.416983,123
2024-09-15 13:39:30.563185,120
2024-09-15 13:39:55.620227,121
2024-09-15 13:40:20.679087,118
2024-09-15 13:40:45.644053,117
2024-09-15 13:41:12.968019,121
2024-09-15 13:41:35.777199,123
2024-09-15 13:42:00.877337,119
2024-09-15 13:42:25.809752,118
2024-09-15 13:42:50.948818,118
2024-09-15 13:43:15.840396,120
2024-09-15 13:43:40.913450,120
2024-09-15 13:44:10.619822,118
2024-09-15 13:44:30.942861,120
2024-09-15 13:44:56.011964,124
2024-09-15 13:45:20.992071,121
2024-09-15 13:45:46.067619,116
2024-09-15 13:46:13.541963,122
2024-09-15 13:46:36.087861,122
2024-09-15 13:47:01.166085,122
2024-09-15 13:47:26.222570,120
2024-09-15 13:47:51.196114,120
2024-09-15 13:48:16.269617,119
2024-09-15 13:48:41.226359,119
2024-09-15 13:49:10.171226,119
2024-09-15 13:49:31.360497,118
2024-09-15 13:49:56.509302,121
2024-09-15 13:50:21.404848,116
2024-09-15 13:50:46.461973,122
2024-09-15 13:51:11.447780,114
2024-09-15 13:51:36.505837,119
2024-09-15 13:52:03.093220,118
2024-09-15 13:52:26.552269,121
2024-09-15 13:52:51.612432,120
2024-09-15 13:53:16.581222,119
2024-09-15 13:53:41.644520,120
2024-09-15 13:54:09.753990,120
2024-09-15 13:54:31.683575,118
2024-09-15 13:54:56.816176,119
2024-09-15 13:55:21.716385,119
2024-09-15 13:55:46.775467,117
2024-09-15 13:56:11.885065,118
2024-09-15 13:56:36.818958,117
2024-09-15 13:57:01.914735,119
2024-09-15 13:57:26.865214,120
2024-09-15 13:57:51.918448,122
2024-09-15 13:58:17.097867,116
2024-09-15 13:58:41.948002,117
2024-09-15 13:59:10.266688,120
2024-09-15 13:59:32.086578,119
2024-09-15 13:59:57.064007,123
2024-09-15 14:00:22.129620,120
2024-09-15 14:00:47.108407,119
2024-09-15 14:01:12.187416,121
2024-09-15 14:01:37.230827,119
2024-09-15 14:02:02.192845,118
2024-09-15 14:02:27.256208,122
2024-09-15 14:02:52.321589,113
2024-09-15 14:03:17.291482,119
2024-09-15 14:03:42.383742,118
2024-09-15 14:04:11.303860,119
2024-09-15 14:04:32.400406,121
2024-09-15 14:04:57.458175,118
2024-09-15 14:05:22.427418,120
2024-09-15 14:05:47.606545,120
2024-09-15 14:06:12.619706,116
2024-09-15 14:06:37.531983,119
2024-09-15 14:07:09.112819,116
2024-09-15 14:07:27.576210,119
2024-09-15 14:07:52.640923,121
2024-09-15 14:08:17.705956,118
2024-09-15 14:08:44.764215,119
2024-09-15 14:09:08.196879,119
2024-09-15 14:09:32.945270,120
2024-09-15 14:09:57.780439,119
2024-09-15 14:10:22.855994,114
2024-09-15 14:10:47.916540,116
2024-09-15 14:11:12.884602,118
2024-09-15 14:11:37.940465,120
2024-09-15 14:12:06.613248,119
2024-09-15 14:12:28.005437,116
2024-09-15 14:12:53.054838,119
2024-09-15 14:13:18.019551,119
2024-09-15 14:13:43.157776,120
2024-09-15 14:14:08.057814,118
2024-09-15 14:14:33.134388,122
2024-09-15 14:14:58.092634,116
2024-09-15 14:15:23.177609,118
2024-09-15 14:15:48.300793,116
2024-09-15 14:16:13.211577,117
2024-09-15 14:16:38.261891,121
2024-09-15 14:17:08.523325,121
2024-09-15 14:17:28.297069,121
2024-09-15 14:17:53.371629,120
2024-09-15 14:18:18.414262,115
2024-09-15 14:18:43.402781,121
2024-09-15 14:19:11.792473,120
2024-09-15 14:19:33.555027,121
2024-09-15 14:19:58.698712,117
2024-09-15 14:20:23.488521,120
2024-09-15 14:20:48.556241,121
2024-09-15 14:21:13.612354,118
2024-09-15 14:21:38.583617,118
2024-09-15 14:22:03.663214,119
2024-09-15 14:22:28.625348,120
2024-09-15 14:22:53.971244,117
2024-09-15 14:23:18.835637,121
2024-09-15 14:23:43.726675,116
2024-09-15 14:24:11.476045,119
2024-09-15 14:24:33.902714,117
2024-09-15 14:24:58.823949,120
2024-09-15 14:25:23.901516,123
2024-09-15 14:25:48.971406,116
2024-09-15 14:26:13.932632,119
2024-09-15 14:26:38.990959,116
2024-09-15 14:27:08.296543,121
2024-09-15 14:27:29.025546,116
2024-09-15 14:27:54.112982,119
2024-09-15 14:28:19.117012,117
2024-09-15 14:28:44.129433,115
2024-09-15 14:29:12.337507,119
2024-09-15 14:29:34.195560,118
2024-09-15 14:29:59.218593,120
2024-09-15 14:30:24.297970,124
2024-09-15 14:30:49.436899,123
2024-09-15 14:31:14.380168,119
2024-09-15 14:31:39.386760,117
2024-09-15 14:32:09.427337,121
2024-09-15 14:32:29.404515,120
2024-09-15 14:32:54.582505,119
2024-09-15 14:33:19.438684,118
2024-09-15 14:33:44.499285,119
2024-09-15 14:34:11.560225,121
2024-09-15 14:34:34.551152,121
2024-09-15 14:34:59.666742,118
2024-09-15 14:35:24.575365,117
2024-09-15 14:35:49.631089,120
2024-09-15 14:36:14.715035,121
2024-09-15 14:36:39.667699,122
2024-09-15 14:37:04.737890,119
2024-09-15 14:37:29.800960,118
2024-09-15 14:37:54.841931,119
2024-09-15 14:38:19.857807,120
2024-09-15 14:38:45.054551,120
2024-09-15 14:39:12.143964,121
2024-09-15 14:39:35.133890,119
2024-09-15 14:40:00.009237,119
2024-09-15 14:40:24.979566,119
2024-09-15 14:40:50.046402,116
2024-09-15 14:41:15.022959,122
2024-09-15 14:41:40.078107,121
2024-09-15 14:45:25.354309,119
2024-09-15 14:45:50.476373,120
2024-09-15 14:46:15.397537,119
2024-09-15 14:46:40.462315,120
2024-09-15 14:47:08.983349,118
2024-09-15 14:47:30.490818,120
2024-09-15 14:47:55.629936,120
2024-09-15 14:48:25.026435,119
2024-09-15 14:48:45.654309,118
2024-09-15 14:49:11.096789,120
2024-09-15 14:49:35.836140,119
2024-09-15 14:50:00.742224,120
2024-09-15 14:50:25.768075,115
2024-09-15 14:50:50.839096,119
2024-09-15 14:51:15.793371,116
2024-09-15 14:51:40.859969,119
2024-09-15 14:52:09.488662,120
2024-09-15 14:52:30.917194,118
2024-09-15 14:52:55.986829,114
2024-09-15 14:53:20.938580,120
2024-09-15 14:53:46.023192,116
2024-09-15 14:54:10.968491,118
2024-09-15 14:54:36.113825,119
2024-09-15 14:55:01.115302,120
2024-09-15 14:55:26.087613,115
2024-09-15 14:55:51.188818,123
2024-09-15 14:56:16.125008,120
2024-09-15 14:56:41.194355,119
2024-09-15 14:57:09.237146,118
2024-09-15 14:57:31.226176,116
2024-09-15 14:57:56.288237,119
2024-09-15 14:58:21.353411,119
2024-09-15 14:58:46.334016,119
2024-09-15 14:59:11.395422,118
2024-09-15 14:59:36.506131,120
2024-09-15 15:00:01.429168,120
2024-09-15 15:00:26.496404,116
2024-09-15 15:00:51.483517,121
2024-09-15 15:01:16.870671,119
2024-09-15 15:01:41.610749,119
2024-09-15 15:02:09.689347,122
2024-09-15 15:02:31.638413,121
2024-09-15 15:02:56.723091,119
2024-09-15 15:03:21.830544,122
2024-09-15 15:03:46.753953,117
2024-09-15 15:04:13.715664,119
2024-09-15 15:04:36.995443,119
2024-09-15 15:05:01.877952,117
2024-09-15 15:05:26.840437,119
2024-09-15 15:05:51.918149,120
2024-09-15 15:06:16.871732,117
2024-09-15 15:06:41.943338,121
2024-09-15 15:07:09.075996,121
2024-09-15 15:07:32.002279,121
2024-09-15 15:08:01.238730,121
2024-09-15 15:08:22.117295,125
2024-09-15 15:08:47.072187,120
2024-09-15 15:09:12.146006,119
2024-09-15 15:09:37.115604,119
2024-09-15 15:10:02.200866,122
2024-09-15 15:10:27.158985,121
2024-09-15 15:10:52.228348,124
2024-09-15 15:11:17.297565,122
2024-09-15 15:11:42.273397,119
2024-09-15 15:12:10.222150,119
2024-09-15 15:12:32.450311,122
2024-09-15 15:12:57.383632,124
2024-09-15 15:13:22.460529,119
2024-09-15 15:13:47.432884,117
2024-09-15 15:14:12.477152,122
2024-09-15 15:14:37.546088,119
2024-09-15 15:15:09.853776,122
2024-09-15 15:15:27.598187,118
2024-09-15 15:15:52.649014,121
2024-09-15 15:16:17.614907,120
2024-09-15 15:16:42.695685,123
2024-09-15 15:17:10.190027,124
2024-09-15 15:17:32.729446,122
2024-09-15 15:17:57.804612,124
2024-09-15 15:18:22.764790,119
2024-09-15 15:18:47.853052,124
2024-09-15 15:19:12.803409,121
2024-09-15 15:19:37.864827,121
2024-09-15 15:20:03.137650,123
2024-09-15 15:20:27.911926,121
2024-09-15 15:20:52.971155,120
2024-09-15 15:21:18.037029,121
2024-09-15 15:21:43.007015,122
2024-09-15 15:22:10.927333,120
2024-09-15 15:22:33.141879,123
2024-09-15 15:22:58.119929,124
2024-09-15 15:23:23.172226,125
2024-09-15 15:23:48.153970,118
2024-09-15 15:24:13.202965,121
2024-09-15 15:24:38.274800,119
2024-09-15 15:25:03.251347,121
2024-09-15 15:25:28.314436,124
2024-09-15 15:25:53.371663,122
2024-09-15 15:26:18.367271,123
2024-09-15 15:26:43.418842,123
2024-09-15 15:27:10.168770,119
2024-09-15 15:27:33.463043,120
2024-09-15 15:27:58.526549,122
2024-09-15 15:28:23.496872,121
2024-09-15 15:28:48.559163,122
2024-09-15 15:29:13.623246,121
2024-09-15 15:29:38.594373,128
2024-09-15 15:30:08.974831,124
2024-09-15 15:30:28.651862,66
2024-09-15 15:30:53.706344,51
2024-09-15 15:31:18.782276,35
2024-09-15 15:31:43.749855,26
2024-09-15 15:32:11.359795,20
2024-09-15 15:32:33.879594,18
2024-09-15 15:32:58.853891,15
2024-09-15 15:33:23.919681,11
2024-09-15 15:33:48.990134,11
2024-09-15 15:34:13.947937,8
2024-09-15 15:34:39.012600,8
2024-09-15 15:35:03.978345,7
2024-09-15 15:35:29.042590,6
2024-09-15 15:35:54.112291,6
2024-09-15 15:36:21.082770,6
2024-09-15 15:36:44.141741,5
2024-09-15 15:37:09.210638,4
2024-09-15 15:37:34.197577,4
2024-09-15 15:37:59.374997,4
2024-09-15 15:38:24.311604,3
2024-09-15 15:38:49.284719,4
2024-09-15 15:39:14.347120,3
2024-09-15 15:39:39.321683,3
2024-09-15 15:40:04.388301,2
2024-09-15 15:40:29.452183,2
2024-09-15 15:40:54.435250,2
2024-09-15 15:41:19.489361,2
2024-09-15 15:41:44.602927,4
2024-09-15 15:42:09.529361,3
2024-09-15 15:42:43.018621,3
2024-09-15 15:42:59.571221,4
2024-09-15 15:43:24.699217,3
2024-09-15 15:43:49.703172,2
2024-09-15 15:44:14.665701,3
2024-09-15 15:44:39.747490,3
2024-09-15 15:45:04.928665,4
2024-09-15 15:45:29.770751,3
2024-09-15 15:45:54.841702,3
2024-09-15 15:46:19.906032,3
2024-09-15 15:46:44.880383,3
2024-09-15 15:47:09.939496,3
2024-09-15 15:47:34.941337,2
2024-09-15 15:47:59.981160,3
2024-09-15 15:48:25.049092,2
2024-09-15 15:48:50.015961,3
2024-09-15 15:49:15.089700,3
2024-09-15 15:49:40.160940,2
2024-09-15 15:50:05.121077,3
2024-09-15 15:50:30.184877,3
2024-09-15 15:50:55.592953,3
2024-09-15 15:51:20.218779,3
2024-09-15 15:51:45.283516,3
2024-09-15 15:52:10.253353,3
2024-09-15 15:52:35.318952,3
2024-09-15 15:53:00.398739,2
2024-09-15 15:53:25.357312,3
2024-09-15 15:53:50.418018,3
2024-09-15 15:54:15.490158,3
2024-09-15 15:54:40.490621,3
2024-09-15 15:55:05.529128,3
2024-09-15 15:55:30.494775,3
2024-09-15 15:55:55.589142,3
2024-09-15 15:56:20.651930,3
2024-09-15 15:56:45.649846,3
2024-09-15 15:57:10.672267,3
2024-09-15 15:57:35.737673,3
2024-09-15 15:58:00.701480,3
2024-09-15 15:58:25.763040,3
2024-09-15 15:58:50.835054,3
2024-09-15 15:59:15.802698,3
2024-09-15 15:59:40.880827,3
2024-09-15 16:00:05.858216,3
2024-09-15 16:00:30.928145,3
2024-09-15 16:00:55.980881,3
2024-09-15 16:01:20.950235,3
2024-09-15 16:01:46.016099,3
2024-09-15 16:02:10.983922,3
2024-09-15 16:02:36.055702,3
2024-09-15 16:03:01.121611,3
2024-09-15 16:03:26.096195,4
2024-09-15 16:03:51.163461,4
2024-09-15 16:04:16.223547,3
2024-09-15 16:04:45.413706,4
2024-09-15 16:05:06.255978,3
2024-09-15 16:05:31.230641,4
2024-09-15 16:05:56.286756,4
2024-09-15 16:06:21.362814,3
2024-09-15 16:06:46.327752,3
2024-09-15 16:07:11.397183,3
2024-09-15 16:07:36.463778,4
2024-09-15 16:08:01.433911,4
2024-09-15 16:08:26.492838,4
2024-09-15 16:08:51.560326,3
2024-09-15 16:09:16.526192,4
2024-09-15 16:09:41.604654,4
2024-09-15 16:10:06.572472,4
2024-09-15 16:10:31.632515,4
2024-09-15 16:10:56.699095,4
2024-09-15 16:11:21.663271,3
2024-09-15 16:11:46.723656,3
2024-09-15 16:12:11.856794,4
2024-09-15 16:12:36.771894,3
2024-09-15 16:13:01.839189,3
2024-09-15 16:13:26.889058,4
2024-09-15 16:13:51.855911,3
